2017-01-01 14:53:57,51,94,167,0000000000574,Pepper Bell Red Organic,I, , ,2,0.28,1,0.0000,2.9900,0.8400,2.9900,\N,0,0,1,1,0.0000,0.0000,1,0,0,10.00000000,0.28,0,0,0.0000,0,0,1,\N,0,0,0,,\N,\N,0,1,,0,17259,1,3,0,3
2017-01-01 14:59:34,51,94,170,DISCOUNT,Discount,I,,,0,1,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,7
2017-01-01 15:03:23,51,94,171,0004318200208,O.Coconut Milk 13.5oz NF,I, , ,1,1,0,1.7740,2.1900,2.1900,2.7900,\N,0,0,1,0,0.6000,0.0000,1,1,0,0.00000000,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,1,,0,3,1,3,0,5
2017-01-01 15:04:00,51,94,171,0,Credit Card,T,CC,,0,0,0,0.0000,0.0000,-25.6500,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,M,\N,\N,0,\N,,0,3,1,3,0,17
2017-01-01 14:56:52,51,94,168,0000000004151,12JCE Kombucha Feral 12oz,I, , ,14,1,0,0.0000,3.2500,3.2500,3.2500,\N,1,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,3
2017-01-01 14:57:04,51,94,168,DISCOUNT,Discount,I,,,0,1,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,9
2017-01-01 15:03:00,51,94,171,0007487316321,O.Black Beans 15oz WB,I, , ,1,1,0,1.5510,2.3900,2.3900,2.3900,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,2,0,0,,\N,\N,0,1,,0,3,1,3,0,2
2017-01-01 15:04:30,51,94,172,0020157400000,Kale Salad w/Blood Orange Vin.,I, , ,8,0.170131,0,0.0000,12.9900,2.2100,12.9900,\N,1,0,1,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,513,0,0,,\N,\N,0,0,,0,3,1,3,0,1
2017-01-01 15:07:24,51,94,173,TAX,Tax,A,,,0,0,0,0.0000,0.0000,1.7600,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,13
2017-01-01 15:10:35,51,94,175,0008411412804,Dill Pickl.KrinkleChips 5oz Ke,I, , ,1,1,0,1.8000,2.9900,2.9900,2.9900,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,2,0,0,,\N,\N,0,0,,0,3,1,3,0,3
